plate_number,well_row,well_column,marker_symbol,mgi_gene_id,entrez_id,gene_product
1,N,14,D10Wsu102e,MGI:106381,28109,NOP protein chaperone 1
1,N,16,D10Wsu102e,MGI:106381,28109,NOP protein chaperone 1
1,N,18,Ipo9,MGI:1918944,226432,importin 9
1,N,20,Ipo9,MGI:1918944,226432,importin 9
1,N,22,Tpp2,MGI:102724,22019,tripeptidyl peptidase II
1,N,24,Tpp2,MGI:102724,22019,tripeptidyl peptidase II
1,P,2,Pcp4l1,MGI:1913675,66425,Purkinje cell protein 4-like 1
1,P,4,Pcp4l1,MGI:1913675,66425,Purkinje cell protein 4-like 1
1,P,6,Dtl,MGI:1924093,76843,denticleless E3 ubiquitin protein ligase
1,P,8,Dtl,MGI:1924093,76843,denticleless E3 ubiquitin protein ligase
1,P,10,Echdc1,MGI:1277169,52665,enoyl Coenzyme A hydratase domain containing 1
1,P,12,Echdc1,MGI:1277169,52665,enoyl Coenzyme A hydratase domain containing 1
1,P,14,Imp4,MGI:106572,27993,"IMP4, U3 small nucleolar ribonucleoprotein"
1,P,16,Imp4,MGI:106572,27993,"IMP4, U3 small nucleolar ribonucleoprotein"
1,P,18,OMIT,,,
1,P,20,OMIT,,,
1,P,22,OMIT,,,
1,P,24,OMIT,,,
2,A,1,Thrsp,MGI:109126,21835,thyroid hormone responsive
2,A,3,Thrsp,MGI:109126,21835,thyroid hormone responsive
2,A,5,Tmem192,MGI:1920317,73067,transmembrane protein 192
2,A,7,Tmem192,MGI:1920317,73067,transmembrane protein 192
2,A,9,Ubqlnl,MGI:2685336,244179,ubiquilin-like
2,A,11,Ubqlnl,MGI:2685336,244179,ubiquilin-like
2,A,13,V1rd19,MGI:3033488,404287,"vomeronasal 1 receptor, D19"
2,A,15,V1rd19,MGI:3033488,404287,"vomeronasal 1 receptor, D19"
2,A,17,Vmn1r77,MGI:3779641,628946,vomeronasal 1 receptor 77
2,A,19,Vmn1r77,MGI:3779641,628946,vomeronasal 1 receptor 77
2,A,21,OMIT,,,
2,A,23,OMIT,,,
2,C,1,Ucp1,MGI:98894,22227,"uncoupling protein 1 (mitochondrial, proton carrier)"
2,C,3,Ucp1,MGI:98894,22227,"uncoupling protein 1 (mitochondrial, proton carrier)"
2,C,5,Vmn1r175,MGI:3648367,622222,vomeronasal 1 receptor 175
2,C,7,Vmn1r175,MGI:3648367,622222,vomeronasal 1 receptor 175
2,C,9,Vmn1r176,MGI:3809206,546943,vomeronasal 1 receptor 176
2,C,11,Vmn1r176,MGI:3809206,546943,vomeronasal 1 receptor 176
2,C,13,Trappc6a,MGI:1914341,67091,trafficking protein particle complex 6A
2,C,15,Trappc6a,MGI:1914341,67091,trafficking protein particle complex 6A
2,C,17,Umod,MGI:102674,22242,uromodulin
2,C,19,Umod,MGI:102674,22242,uromodulin
2,C,21,Vmn1r64,MGI:3033480,404285,vomeronasal 1 receptor 64
2,C,23,Vmn1r64,MGI:3033480,404285,vomeronasal 1 receptor 64
2,E,1,Vmn1r80,MGI:2159642,171238,vomeronasal 1 receptor 80
2,E,3,Vmn1r80,MGI:2159642,171238,vomeronasal 1 receptor 80
2,E,5,Trhr2,MGI:2177284,170732,thyrotropin releasing hormone receptor 2
2,E,7,Trhr2,MGI:2177284,170732,thyrotropin releasing hormone receptor 2
2,E,9,Trpm4,MGI:1915917,68667,"transient receptor potential cation channel, subfamily M, member 4"
2,E,11,Trpm4,MGI:1915917,68667,"transient receptor potential cation channel, subfamily M, member 4"
2,E,13,Trim12a,MGI:1923931,76681,tripartite motif-containing 12A
2,E,15,Trim12a,MGI:1923931,76681,tripartite motif-containing 12A
2,E,17,Vmn1r179,MGI:3033486,404286,vomeronasal 1 receptor 179
2,E,19,Vmn1r179,MGI:3033486,404286,vomeronasal 1 receptor 179
2,E,21,Tm6sf2,MGI:1933210,107770,transmembrane 6 superfamily member 2
2,E,23,Tm6sf2,MGI:1933210,107770,transmembrane 6 superfamily member 2
2,G,1,Vmn1r159,MGI:3642763,670857,vomeronasal 1 receptor 159
2,G,3,Vmn1r159,MGI:3642763,670857,vomeronasal 1 receptor 159
2,G,5,Vmn1r180,MGI:3033485,232962,vomeronasal 1 receptor 180
2,G,7,Vmn1r180,MGI:3033485,232962,vomeronasal 1 receptor 180
2,G,9,Vmn1r67,MGI:2159632,171263,vomeronasal 1 receptor 67
2,G,11,Vmn1r67,MGI:2159632,171263,vomeronasal 1 receptor 67
2,G,13,Vmn1r83,MGI:2159647,171243,vomeronasal 1 receptor 83
2,G,15,Vmn1r83,MGI:2159647,171243,vomeronasal 1 receptor 83
2,G,17,Tma16,MGI:1913532,66282,translation machinery associated 16
2,G,19,Tma16,MGI:1913532,66282,translation machinery associated 16
2,G,21,Tsnaxip1,MGI:1919486,72236,translin-associated factor X (Tsnax) interacting protein 1
2,G,23,Tsnaxip1,MGI:1919486,72236,translin-associated factor X (Tsnax) interacting protein 1
2,I,1,Tescl,MGI:1916551,69301,tescalcin-like
2,I,3,Tescl,MGI:1916551,69301,tescalcin-like
2,I,5,Tspan32,MGI:1350360,27027,tetraspanin 32
2,I,7,Tspan32,MGI:1350360,27027,tetraspanin 32
2,I,9,Uri1,MGI:1342294,19777,"URI1, prefoldin-like chaperone"
2,I,11,Uri1,MGI:1342294,19777,"URI1, prefoldin-like chaperone"
2,I,13,Vmn1r85,MGI:2182262,252909,vomeronasal 1 receptor 85
2,I,15,Vmn1r85,MGI:2182262,252909,vomeronasal 1 receptor 85
2,I,17,Scgb1b21,MGI:3782875,100043859,"secretoglobin, family 1B, member 21"
2,I,19,Scgb1b21,MGI:3782875,100043859,"secretoglobin, family 1B, member 21"
2,I,21,Pira2,MGI:1195970,18725,paired-Ig-like receptor A2
2,I,23,Pira2,MGI:1195970,18725,paired-Ig-like receptor A2
2,K,1,Rabep2,MGI:1917564,70314,"rabaptin, RAB GTPase binding effector protein 2"
2,K,3,Rabep2,MGI:1917564,70314,"rabaptin, RAB GTPase binding effector protein 2"
2,K,5,Podnl1,MGI:2685352,244550,podocan-like 1
2,K,7,Podnl1,MGI:2685352,244550,podocan-like 1
2,K,9,Prrg2,MGI:1929596,65116,proline-rich Gla (G-carboxyglutamic acid) polypeptide 2
2,K,11,Prrg2,MGI:1929596,65116,proline-rich Gla (G-carboxyglutamic acid) polypeptide 2
2,K,13,Psg29,MGI:1891361,114872,pregnancy-specific beta-1-glycoprotein 29
2,K,15,Psg29,MGI:1891361,114872,pregnancy-specific beta-1-glycoprotein 29
2,K,17,Rasgrp4,MGI:2386851,233046,RAS guanyl releasing protein 4
2,K,19,Rasgrp4,MGI:2386851,233046,RAS guanyl releasing protein 4
2,K,21,Sipa1l3,MGI:1921456,74206,signal-induced proliferation-associated 1 like 3
2,K,23,Sipa1l3,MGI:1921456,74206,signal-induced proliferation-associated 1 like 3
2,M,1,Pold1,MGI:97741,18971,"polymerase (DNA directed), delta 1, catalytic subunit"
2,M,3,Pold1,MGI:97741,18971,"polymerase (DNA directed), delta 1, catalytic subunit"
2,M,5,Prss36,MGI:1924863,77613,serine protease 36
2,M,7,Prss36,MGI:1924863,77613,serine protease 36
2,M,9,Rrad,MGI:1930943,56437,Ras-related associated with diabetes
2,M,11,Rrad,MGI:1930943,56437,Ras-related associated with diabetes
2,M,13,Scube2,MGI:1928765,56788,"signal peptide, CUB domain, EGF-like 2"
2,M,15,Scube2,MGI:1928765,56788,"signal peptide, CUB domain, EGF-like 2"
2,M,17,Slc10a2,MGI:1201406,20494,"solute carrier family 10, member 2"
2,M,19,Slc10a2,MGI:1201406,20494,"solute carrier family 10, member 2"
2,M,21,Stard5,MGI:2156765,170460,StAR related lipid transfer domain containing 5
2,M,23,Stard5,MGI:2156765,170460,StAR related lipid transfer domain containing 5
2,O,1,Pkn1,MGI:108022,320795,protein kinase N1
2,O,3,Pkn1,MGI:108022,320795,protein kinase N1
2,O,5,Rasl2-9,MGI:104605,19428,"RAS-like, family 2, locus 9"
2,O,7,Rasl2-9,MGI:104605,19428,"RAS-like, family 2, locus 9"
2,O,9,Sdr42e1,MGI:1921282,74032,"short chain dehydrogenase/reductase family 42E, member 1"
2,O,11,Sdr42e1,MGI:1921282,74032,"short chain dehydrogenase/reductase family 42E, member 1"
2,O,13,Slc12a3,MGI:108114,20497,"solute carrier family 12, member 3"
2,O,15,Slc12a3,MGI:108114,20497,"solute carrier family 12, member 3"
2,O,17,OMIT,,,
2,O,19,OMIT,,,
2,O,21,OMIT,,,
2,O,23,OMIT,,,
2,A,2,Cep350,MGI:1921331,74081,centrosomal protein 350
2,A,4,Cep350,MGI:1921331,74081,centrosomal protein 350
2,A,6,Slc41a1,MGI:2444823,98396,"solute carrier family 41, member 1"
2,A,8,Slc41a1,MGI:2444823,98396,"solute carrier family 41, member 1"
2,A,10,Hs6st1,MGI:1354958,50785,heparan sulfate 6-O-sulfotransferase 1
2,A,12,Hs6st1,MGI:1354958,50785,heparan sulfate 6-O-sulfotransferase 1
2,A,14,Epb4.1l2,MGI:103009,13822,erythrocyte membrane protein band 4.1 like 2
2,A,16,Epb4.1l2,MGI:103009,13822,erythrocyte membrane protein band 4.1 like 2
2,A,18,Abi2,MGI:106913,329165,abl interactor 2
2,A,20,Abi2,MGI:106913,329165,abl interactor 2
2,A,22,Astn1,MGI:1098567,11899,astrotactin 1
2,A,24,Astn1,MGI:1098567,11899,astrotactin 1
2,C,2,OMIT,,,
2,C,4,OMIT,,,
2,C,6,Eif4e2,MGI:1914440,26987,eukaryotic translation initiation factor 4E member 2
2,C,8,Eif4e2,MGI:1914440,26987,eukaryotic translation initiation factor 4E member 2
2,C,10,Pex19,MGI:1334458,19298,peroxisomal biogenesis factor 19
2,C,12,Pex19,MGI:1334458,19298,peroxisomal biogenesis factor 19
2,C,14,Aamp,MGI:107809,227290,angio-associated migratory protein
2,C,16,Aamp,MGI:107809,227290,angio-associated migratory protein
2,C,18,Nuf2,MGI:1914227,66977,"NUF2, NDC80 kinetochore complex component"
2,C,20,Nuf2,MGI:1914227,66977,"NUF2, NDC80 kinetochore complex component"
2,C,22,Gdf11,MGI:1338027,14561,growth differentiation factor 11
2,C,24,Gdf11,MGI:1338027,14561,growth differentiation factor 11
2,E,2,Cdc73,MGI:2384876,214498,"cell division cycle 73, Paf1/RNA polymerase II complex component"
2,E,4,Cdc73,MGI:2384876,214498,"cell division cycle 73, Paf1/RNA polymerase II complex component"
2,E,6,Lamc1,MGI:99914,226519,"laminin, gamma 1"
2,E,8,Lamc1,MGI:99914,226519,"laminin, gamma 1"
2,E,10,AI597468,MGI:2143652,103266,transmembrane protein 263
2,E,12,AI597468,MGI:2143652,103266,transmembrane protein 263
2,E,14,AI597479,MGI:2138299,98404,expressed sequence AI597479
2,E,16,AI597479,MGI:2138299,98404,expressed sequence AI597479
2,E,18,BC003331,MGI:2385108,226499,odr4 GPCR localization factor homolog
2,E,20,BC003331,MGI:2385108,226499,odr4 GPCR localization factor homolog
2,E,22,Tram1,MGI:1919515,72265,translocating chain-associating membrane protein 1
2,E,24,Tram1,MGI:1919515,72265,translocating chain-associating membrane protein 1
2,G,2,Ank3,MGI:88026,11735,"ankyrin 3, epithelial"
2,G,4,Ank3,MGI:88026,11735,"ankyrin 3, epithelial"
2,G,6,Ddx21,MGI:1860494,56200,DExD box helicase 21
2,G,8,Ddx21,MGI:1860494,56200,DExD box helicase 21
2,G,10,Ndufa10,MGI:1914523,67273,NADH:ubiquinone oxidoreductase subunit A10
2,G,12,Ndufa10,MGI:1914523,67273,NADH:ubiquinone oxidoreductase subunit A10
2,G,14,Smap1,MGI:2138261,98366,small ArfGAP 1
2,G,16,Smap1,MGI:2138261,98366,small ArfGAP 1
2,G,18,Hbs1l,MGI:1891704,56422,Hbs1-like (S. cerevisiae)
2,G,20,Hbs1l,MGI:1891704,56422,Hbs1-like (S. cerevisiae)
2,G,22,Asnsd1,MGI:1917646,70396,asparagine synthetase domain containing 1
2,G,24,Asnsd1,MGI:1917646,70396,asparagine synthetase domain containing 1
2,I,2,Trp53bp2,MGI:2138319,209456,transformation related protein 53 binding protein 2
2,I,4,Trp53bp2,MGI:2138319,209456,transformation related protein 53 binding protein 2
2,I,6,Arl8a,MGI:1915974,68724,ADP-ribosylation factor-like 8A
2,I,8,Arl8a,MGI:1915974,68724,ADP-ribosylation factor-like 8A
2,I,10,Lsm7,MGI:1913344,66094,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated"
2,I,12,Lsm7,MGI:1913344,66094,"LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated"
2,I,14,Midn,MGI:1890222,59090,midnolin
2,I,16,OMIT,,,
2,I,18,OMIT,,,
2,I,20,Asf1a,MGI:1913653,66403,anti-silencing function 1A histone chaperone
2,I,22,Cops8,MGI:1915363,108679,COP9 signalosome subunit 8
2,I,24,Cops8,MGI:1915363,108679,COP9 signalosome subunit 8
2,K,2,Pou3f3,MGI:102564,18993,"POU domain, class 3, transcription factor 3"
2,K,4,Pou3f3,MGI:102564,18993,"POU domain, class 3, transcription factor 3"
2,K,6,Nedd1,MGI:97293,17997,"neural precursor cell expressed, developmentally down-regulated gene 1"
2,K,8,Nedd1,MGI:97293,17997,"neural precursor cell expressed, developmentally down-regulated gene 1"
2,K,10,Tsn,MGI:109263,22099,translin
2,K,12,Tsn,MGI:109263,22099,translin
2,K,14,OMIT,,,
2,K,16,Hjurp,MGI:2685821,381280,Holliday junction recognition protein
2,K,18,Csrp1,MGI:88549,13007,cysteine and glycine-rich protein 1
2,K,20,OMIT,,,
2,K,22,Lyplal1,MGI:2385115,226791,lysophospholipase-like 1
2,K,24,Lyplal1,MGI:2385115,226791,lysophospholipase-like 1
2,M,2,Ube3a,MGI:105098,22215,ubiquitin protein ligase E3A
2,M,4,Ube3a,MGI:105098,22215,ubiquitin protein ligase E3A
2,M,6,Gab1,MGI:108088,14388,growth factor receptor bound protein 2-associated protein 1
2,M,8,Gab1,MGI:108088,14388,growth factor receptor bound protein 2-associated protein 1
2,M,10,Sbf2,MGI:1921831,319934,SET binding factor 2
2,M,12,OMIT,,,
2,M,14,Dctn6,MGI:1343154,22428,dynactin 6
2,M,16,Dctn6,MGI:1343154,22428,dynactin 6
2,M,18,Stx4a,MGI:893577,20909,syntaxin 4A (placental)
2,M,20,Stx4a,MGI:893577,20909,syntaxin 4A (placental)
2,M,22,4931406C07Rik,MGI:1918234,70984,RIKEN cDNA 4931406C07 gene
2,M,24,4931406C07Rik,MGI:1918234,70984,RIKEN cDNA 4931406C07 gene
2,O,2,Rrp8,MGI:1914251,101867,ribosomal RNA processing 8
2,O,4,Rrp8,MGI:1914251,101867,ribosomal RNA processing 8
2,O,6,Ash2l,MGI:1344416,23808,ASH2 like histone lysine methyltransferase complex subunit
2,O,8,Ash2l,MGI:1344416,23808,ASH2 like histone lysine methyltransferase complex subunit
2,O,10,Ankrd49,MGI:1930842,56503,ankyrin repeat domain 49
2,O,12,Ankrd49,MGI:1930842,56503,ankyrin repeat domain 49
2,O,14,Alg11,MGI:2142632,207958,"ALG11 alpha-1,2-mannosyltransferase"
2,O,16,Alg11,MGI:2142632,207958,"ALG11 alpha-1,2-mannosyltransferase"
2,O,18,OMIT,,,
2,O,20,OMIT,,,
2,O,22,OMIT,,,
2,O,24,OMIT,,,
2,B,1,5430427O19Rik,MGI:1918648,71398,TLR adaptor interacting with endolysosomal SLC15A4
2,B,3,5430427O19Rik,MGI:1918648,71398,TLR adaptor interacting with endolysosomal SLC15A4
2,B,5,Zp2,MGI:99214,22787,zona pellucida glycoprotein 2
2,B,7,Zp2,MGI:99214,22787,zona pellucida glycoprotein 2
2,B,9,Zfp536,MGI:1926102,243937,zinc finger protein 536
2,B,11,Zfp536,MGI:1926102,243937,zinc finger protein 536
2,B,13,AU015836,MGI:2147954,385493,expressed sequence AU015836
2,B,15,AU015836,MGI:2147954,385493,expressed sequence AU015836
2,B,17,2010106E10Rik,MGI:1914965,67715,RIKEN cDNA 2010106E10 gene
2,B,19,2010106E10Rik,MGI:1914965,67715,RIKEN cDNA 2010106E10 gene
2,B,21,Vmn2r73,MGI:3646433,620928,"vomeronasal 2, receptor 73"
2,B,23,Vmn2r73,MGI:3646433,620928,"vomeronasal 2, receptor 73"
2,D,1,Zscan5b,MGI:2159640,170734,zinc finger and SCAN domain containing 5B
2,D,3,Zscan5b,MGI:2159640,170734,zinc finger and SCAN domain containing 5B
2,D,5,OMIT,,,
2,D,7,OMIT,,,
2,D,9,4930524N10Rik,MGI:1922321,75071,spermatogenesis associated multipass transmembrane protein 2b
2,D,11,4930524N10Rik,MGI:1922321,75071,spermatogenesis associated multipass transmembrane protein 2b
2,D,13,Abcd1,MGI:1349215,11666,"ATP-binding cassette, sub-family D member 1"
2,D,15,Abcd1,MGI:1349215,11666,"ATP-binding cassette, sub-family D member 1"
2,D,17,Asb9,MGI:1916549,69299,ankyrin repeat and SOCS box-containing 9
2,D,19,Asb9,MGI:1916549,69299,ankyrin repeat and SOCS box-containing 9
2,D,21,Vmn2r57,MGI:3703084,269902,"vomeronasal 2, receptor 57"
2,D,23,Vmn2r57,MGI:3703084,269902,"vomeronasal 2, receptor 57"
2,F,1,Wtip,MGI:2141920,101543,WT1 interacting protein
2,F,3,Wtip,MGI:2141920,101543,WT1 interacting protein
2,F,5,Zfp628,MGI:2665174,232816,zinc finger protein 628
2,F,7,Zfp628,MGI:2665174,232816,zinc finger protein 628
2,F,9,1110059M19Rik,MGI:1916050,68800,proline rich 32
2,F,11,1110059M19Rik,MGI:1916050,68800,proline rich 32
2,F,13,1600014K23Rik,MGI:1919246,71996,"ferritin, heavy polypeptide-like 17, member A"
2,F,15,1600014K23Rik,MGI:1919246,71996,"ferritin, heavy polypeptide-like 17, member A"
2,F,17,Vmn2r43,MGI:3037819,381838,"vomeronasal 2, receptor 43"
2,F,19,Vmn2r43,MGI:3037819,381838,"vomeronasal 2, receptor 43"
2,F,21,Vmn2r59,MGI:3643747,628444,"vomeronasal 2, receptor 59"
2,F,23,Vmn2r59,MGI:3643747,628444,"vomeronasal 2, receptor 59"
2,H,1,Xrra1,MGI:2181647,446101,X-ray radiation resistance associated 1
2,H,3,Xrra1,MGI:2181647,446101,X-ray radiation resistance associated 1
2,H,5,4921511C20Rik,MGI:2685229,245598,RIKEN cDNA 4921511C20 gene
2,H,7,4921511C20Rik,MGI:2685229,245598,RIKEN cDNA 4921511C20 gene
2,H,9,Tnni2,MGI:105070,21953,"troponin I, skeletal, fast 2"
2,H,11,Tnni2,MGI:105070,21953,"troponin I, skeletal, fast 2"
2,H,13,Tspan4,MGI:1928097,64540,tetraspanin 4
2,H,15,Tspan4,MGI:1928097,64540,tetraspanin 4
2,H,17,Usb1,MGI:2142454,101985,U6 snRNA biogenesis 1
2,H,19,Usb1,MGI:2142454,101985,U6 snRNA biogenesis 1
2,H,21,Vmn1r184,MGI:3852451,100312477,"vomeronasal 1 receptor, 184"
2,H,23,Vmn1r184,MGI:3852451,100312477,"vomeronasal 1 receptor, 184"
2,J,1,Trim34b,MGI:4821264,434218,tripartite motif-containing 34B
2,J,3,Trim34b,MGI:4821264,434218,tripartite motif-containing 34B
2,J,5,Vmn1r167,MGI:3644421,622032,vomeronasal 1 receptor 167
2,J,7,Vmn1r167,MGI:3644421,622032,vomeronasal 1 receptor 167
2,J,9,Tnnt1,MGI:1333868,21955,"troponin T1, skeletal, slow"
2,J,11,Tnnt1,MGI:1333868,21955,"troponin T1, skeletal, slow"
2,J,13,Ushbp1,MGI:1922920,234395,USH1 protein network component harmonin binding protein 1
2,J,15,Ushbp1,MGI:1922920,234395,USH1 protein network component harmonin binding protein 1
2,J,17,Vmn1r168,MGI:3704286,100043101,vomeronasal 1 receptor 168
2,J,19,Vmn1r168,MGI:3704286,100043101,vomeronasal 1 receptor 168
2,J,21,Vmn1r55,MGI:3033474,384522,vomeronasal 1 receptor 55
2,J,23,Vmn1r55,MGI:3033474,384522,vomeronasal 1 receptor 55
2,L,1,Vmn1r72,MGI:2182256,252905,vomeronasal 1 receptor 72
2,L,3,Vmn1r72,MGI:2182256,252905,vomeronasal 1 receptor 72
2,L,5,Ttll13,MGI:1920845,269954,"tubulin tyrosine ligase-like family, member 13"
2,L,7,Ttll13,MGI:1920845,269954,"tubulin tyrosine ligase-like family, member 13"
2,L,9,Usp17la,MGI:107699,13531,ubiquitin specific peptidase 17-like A
2,L,11,Usp17la,MGI:107699,13531,ubiquitin specific peptidase 17-like A
2,L,13,Vmn1r73,MGI:2159641,171237,vomeronasal 1 receptor 73
2,L,15,Vmn1r73,MGI:2159641,171237,vomeronasal 1 receptor 73
2,L,17,Tex36,MGI:1921058,73808,testis expressed 36
2,L,19,Tex36,MGI:1921058,73808,testis expressed 36
2,L,21,Trim60,MGI:2387430,234329,tripartite motif-containing 60
2,L,23,Trim60,MGI:2387430,234329,tripartite motif-containing 60
2,N,1,Usp17ld,MGI:3051372,384701,ubiquitin specific peptidase 17-like D
2,N,3,Usp17ld,MGI:3051372,384701,ubiquitin specific peptidase 17-like D
2,N,5,Vmn1r57,MGI:3646165,665150,vomeronasal 1 receptor 57
2,N,7,Vmn1r57,MGI:3646165,665150,vomeronasal 1 receptor 57
2,N,9,Vmn1r74,MGI:2159644,171240,vomeronasal 1 receptor 74
2,N,11,Vmn1r74,MGI:2159644,171240,vomeronasal 1 receptor 74
2,N,13,Tmem160,MGI:1916344,69094,transmembrane protein 160
2,N,15,Tmem160,MGI:1916344,69094,transmembrane protein 160
2,N,17,OMIT,,,
2,N,19,OMIT,,,
2,N,21,OMIT,,,
2,N,23,OMIT,,,
2,P,1,Tmem190,MGI:1925302,78052,transmembrane protein 190
2,P,3,Tmem190,MGI:1925302,78052,transmembrane protein 190
2,P,5,Vmn1r120,MGI:3647340,435953,vomeronasal 1 receptor 120
2,P,7,Vmn1r120,MGI:3647340,435953,vomeronasal 1 receptor 120
2,P,9,Vmn1r59,MGI:3033479,404284,vomeronasal 1 receptor 59
2,P,11,Vmn1r59,MGI:3033479,404284,vomeronasal 1 receptor 59
2,P,13,Vmn1r76,MGI:2159643,171239,vomeronasal 1 receptor 76
2,P,15,Vmn1r76,MGI:2159643,171239,vomeronasal 1 receptor 76
2,P,17,OMIT,,,
2,P,19,OMIT,,,
2,P,21,OMIT,,,
2,P,23,OMIT,,,
2,B,2,Elavl1,MGI:1100851,15568,ELAV like RNA binding protein 1
2,B,4,Elavl1,MGI:1100851,15568,ELAV like RNA binding protein 1
2,B,6,Col4a1,MGI:88454,12826,"collagen, type IV, alpha 1"
2,B,8,Col4a1,MGI:88454,12826,"collagen, type IV, alpha 1"
2,B,10,4922501C03Rik,MGI:1925343,382090,centrosomal protein 162
2,B,12,4922501C03Rik,MGI:1925343,382090,centrosomal protein 162
2,B,14,Prpf31,MGI:1916238,68988,pre-mRNA processing factor 31
2,B,16,Prpf31,MGI:1916238,68988,pre-mRNA processing factor 31
2,B,18,Nek1,MGI:97303,18004,NIMA (never in mitosis gene a)-related expressed kinase 1
2,B,20,Nek1,MGI:97303,18004,NIMA (never in mitosis gene a)-related expressed kinase 1
2,B,22,Nob1,MGI:1914869,67619,NIN1/RPN12 binding protein 1 homolog
2,B,24,Nob1,MGI:1914869,67619,NIN1/RPN12 binding protein 1 homolog
2,D,2,Pex11a,MGI:1338788,18631,peroxisomal biogenesis factor 11 alpha
2,D,4,Pex11a,MGI:1338788,18631,peroxisomal biogenesis factor 11 alpha
2,D,6,Uqcrc2,MGI:1914253,67003,ubiquinol cytochrome c reductase core protein 2
2,D,8,Uqcrc2,MGI:1914253,67003,ubiquinol cytochrome c reductase core protein 2
2,D,10,OMIT,,,
2,D,12,OMIT,,,
2,D,14,Otud4,MGI:1098801,73945,OTU domain containing 4
2,D,16,Otud4,MGI:1098801,73945,OTU domain containing 4
2,D,18,1810026J23Rik,MGI:1917023,69773,translocase of inner mitochondrial membrane 29
2,D,20,1810026J23Rik,MGI:1917023,69773,translocase of inner mitochondrial membrane 29
2,D,22,Tmem184c,MGI:2384562,234463,transmembrane protein 184C
2,D,24,Tmem184c,MGI:2384562,234463,transmembrane protein 184C
2,F,2,U2af2,MGI:98886,22185,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2
2,F,4,U2af2,MGI:98886,22185,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2
2,F,6,Amotl1,MGI:1922973,75723,angiomotin-like 1
2,F,8,Amotl1,MGI:1922973,75723,angiomotin-like 1
2,F,10,Xpo6,MGI:2429950,74204,exportin 6
2,F,12,Xpo6,MGI:2429950,74204,exportin 6
2,F,14,Birc2,MGI:1197009,11797,baculoviral IAP repeat-containing 2
2,F,16,Birc2,MGI:1197009,11797,baculoviral IAP repeat-containing 2
2,F,18,Tm2d3,MGI:1915884,68634,TM2 domain containing 3
2,F,20,Tm2d3,MGI:1915884,68634,TM2 domain containing 3
2,F,22,Ttyh1,MGI:1889007,57776,tweety family member 1
2,F,24,Ttyh1,MGI:1889007,57776,tweety family member 1
2,H,2,Spcs2,MGI:1913874,66624,signal peptidase complex subunit 2 homolog (S. cerevisiae)
